Nr,imię,nazwisko,participant_name,original_score,ci_lower,ci_upper,ci_width,std_bootstrap,n_judges,rank,rank_ci_lower,rank_ci_upper,rank_uncertainty
29,Kevin,Chen,Kevin Chen,22.930588235294117,22.15529411764706,23.647058823529413,1.4917647058823533,0.3877522633479887,17,1.0,1.0,1.0,0.0
41,Eric,Guo,Eric Guo,22.77529411764706,22.021176470588237,23.447073529411767,1.42589705882353,0.3793181256081485,17,2.0,2.0,2.0,0.0
73,Vincent,Ong,Vincent Ong,22.065882352941177,20.958647058823527,23.128838235294115,2.1701911764705883,0.5465231288612377,17,3.0,3.0,6.0,3.0
64,Tianyao,Lyu,Tianyao Lyu,22.055,21.1798125,22.875,1.6951874999999994,0.4354566749330524,16,4.0,5.0,3.0,-2.0
51,Shiori,Kuwahara,Shiori Kuwahara,22.03235294117647,21.057058823529413,22.890617647058825,1.8335588235294118,0.4666445962681853,17,5.0,4.0,5.0,1.0
81,Miyu,Shindo,Miyu Shindo,21.919999999999998,21.101676470588234,22.705882352941178,1.604205882352943,0.4032419435243578,17,6.0,6.0,4.0,-2.0
62,Eric,Lu,Eric Lu,21.82266666666667,20.912,22.666666666666668,1.7546666666666688,0.4484740492806935,15,7.0,7.0,7.0,0.0
11,Yifan,Wu,Yifan Wu,21.470588235294116,20.704411764705885,22.41176470588235,1.7073529411764667,0.42895864892941543,17,8.0,9.0,8.0,-1.0
46,Adam,Kałduński,Adam Kałduński,21.4375,20.4984375,22.4375,1.9390624999999986,0.5036556363230734,16,9.0,8.0,9.0,1.0
77,Hao,Rao,Hao Rao,21.27058823529412,20.218823529411765,22.270764705882357,2.051941176470592,0.5428829853157388,17,10.0,11.0,14.0,3.0
68,Nathalia,Milstein,Nathalia Milstein,21.263529411764708,20.32194117647059,22.271529411764707,1.9495882352941152,0.5245464730207203,17,11.0,10.0,12.0,2.0
63,Philipp,Lynov,Philipp Lynov,21.136875,20.39875,21.9375,1.5387500000000003,0.3966965022961311,16,12.0,16.0,10.0,-6.0
54,Hyuk,Lee,Hyuk Lee,21.1325,20.38990625,21.87884375,1.4889375000000022,0.3686157558946036,16,13.0,18.0,11.0,-7.0
53,Hyo,Lee,Hyo Lee,21.12875,20.31625,22.00009375,1.6838437500000012,0.4313139722678103,16,14.0,15.0,13.0,-2.0
78,Anthony,Ratinov,Anthony Ratinov,21.055,19.984906249999998,22.0625,2.077593750000002,0.5402429804596609,16,15.0,13.0,16.0,3.0
5,Zitong,Wang,Zitong Wang,21.026875,20.11625,21.875,1.7587499999999991,0.4508152459186959,16,16.0,19.0,15.0,-4.0
24,Piotr,Alexewicz,Piotr Alexewicz,21.023529411764706,19.919999999999998,22.016470588235293,2.096470588235295,0.5334241301973659,17,17.0,14.0,17.0,3.0
