Nr,imię,nazwisko,participant_name,original_score,ci_lower,ci_upper,ci_width,std_bootstrap,n_judges,rank,rank_ci_lower,rank_ci_upper,rank_uncertainty
62,Eric,Lu,Eric Lu,23.032,22.338966666666668,23.690216666666668,1.3512500000000003,0.35203515769877325,15,1.0,1.0,1.0,0.0
29,Kevin,Chen,Kevin Chen,22.40941176470588,21.656117647058824,23.014117647058825,1.3580000000000005,0.3385369035937004,17,2.0,3.0,2.0,-1.0
15,William,Yang,William Yang,22.375,21.5625,23.1875,1.625,0.41182383502384845,16,3.0,2.0,3.0,1.0
57,Tianyou,Li,Tianyou Li,21.855882352941176,21.115882352941178,22.55473529411765,1.4388529411764708,0.36702540739626516,17,4.0,4.0,4.0,0.0
47,David,Khrikuli,David Khrikuli,21.352941176470587,20.470588235294116,22.177941176470586,1.7073529411764703,0.43214120465566086,17,5.0,5.0,6.0,1.0
51,Shiori,Kuwahara,Shiori Kuwahara,21.277647058823533,20.57864705882353,21.96941176470588,1.3907647058823507,0.36348630514651525,17,6.0,8.0,5.0,-3.0
73,Vincent,Ong,Vincent Ong,21.23294117647059,20.46082352941177,22.056470588235296,1.595647058823527,0.3997802640672951,17,7.0,6.0,7.0,1.0
39,Yang (Jack),Gao,Yang (Jack) Gao,21.176470588235293,20.294117647058822,22.0,1.7058823529411775,0.4496641730359566,17,8.0,7.0,10.0,3.0
3,Tomoharu,Ushida,Tomoharu Ushida,21.083125,20.371796874999998,21.767874999999997,1.396078124999999,0.35748590035078226,16,9.0,9.0,9.0,0.0
24,Piotr,Alexewicz,Piotr Alexewicz,21.08235294117647,20.435294117647057,21.736470588235292,1.301176470588235,0.32802180850782986,17,10.0,10.0,8.0,-2.0
81,Miyu,Shindo,Miyu Shindo,20.82176470588235,20.081573529411767,21.503132352941176,1.4215588235294092,0.36939283280028784,17,11.0,11.0,14.0,3.0
54,Hyuk,Lee,Hyuk Lee,20.79,20.2198125,21.400187499999998,1.180374999999998,0.29547450245325724,16,12.0,16.0,11.0,-5.0
53,Hyo,Lee,Hyo Lee,20.78875,20.175625,21.440625,1.2650000000000006,0.3242407718810207,16,13.0,14.0,12.0,-2.0
64,Tianyao,Lyu,Tianyao Lyu,20.775,20.0948125,21.4625,1.3676874999999988,0.34722226382210847,16,14.0,12.0,13.0,1.0
5,Zitong,Wang,Zitong Wang,20.69,19.904500000000002,21.447625000000002,1.5431249999999999,0.409360279513963,16,15.0,13.0,15.0,2.0
83,Gabriele,Strata,Gabriele Strata,20.62882352941176,19.79410294117647,21.414970588235292,1.620867647058823,0.41574244948418987,17,16.0,15.0,18.0,3.0
75,Piotr,Pawlak,Piotr Pawlak,20.585294117647063,19.879411764705885,21.291176470588233,1.411764705882348,0.35783183925522216,17,17.0,17.0,17.0,0.0
28,Kai-Min,Chang,Kai-Min Chang,20.515,19.8975,21.175,1.2774999999999999,0.3237625201826178,16,18.0,18.0,16.0,-2.0
76,Yehuda,Prokopowicz,Yehuda Prokopowicz,20.364705882352936,19.642,21.02823529411765,1.3862352941176503,0.36627188343518247,17,19.0,23.0,20.0,-3.0
12,Miki,Yamagata,Miki Yamagata,20.348235294117643,19.522000000000002,21.101470588235294,1.5794705882352922,0.401217779311917,17,20.0,19.0,22.0,3.0
41,Eric,Guo,Eric Guo,20.321176470588235,19.697970588235297,21.051176470588235,1.3532058823529383,0.35940083027508735,17,21.0,21.0,19.0,-2.0
11,Yifan,Wu,Yifan Wu,20.32058823529412,19.635294117647064,21.044117647058822,1.4088235294117588,0.35135690102012174,17,22.0,22.0,21.0,-1.0
58,Xiaoxuan,Li,Xiaoxuan Li,20.296875,19.484375,21.062890625,1.5785156250000014,0.3957677020356883,16,23.0,20.0,23.0,3.0
78,Anthony,Ratinov,Anthony Ratinov,20.125,19.4375,20.75,1.3125,0.3345575202786511,16,24.0,24.0,24.0,0.0
69,Yumeka,Nakagawa,Yumeka Nakagawa,19.975294117647056,19.2105,20.682294117647057,1.4717941176470575,0.37029347783152683,17,25.0,25.0,25.0,0.0
30,Xuehong,Chen,Xuehong Chen,19.898823529411764,19.185705882352938,20.597647058823526,1.411941176470588,0.3627642952791959,17,26.0,26.0,27.0,1.0
25,Jonas,Aumiller,Jonas Aumiller,19.811764705882354,19.192941176470587,20.444705882352945,1.2517647058823584,0.3247466591957854,17,27.0,27.0,26.0,-1.0
46,Adam,Kałduński,Adam Kałduński,19.7175,19.014781250000002,20.36625,1.3514687499999987,0.35552901159530914,16,28.0,28.0,28.0,0.0
31,Zixi,Chen,Zixi Chen,19.28941176470588,18.53876470588235,20.09917647058823,1.5604117647058793,0.41189114874758964,17,29.0,29.0,29.0,0.0
68,Nathalia,Milstein,Nathalia Milstein,19.26,18.446970588235295,20.076470588235296,1.6295000000000002,0.4115439386935887,17,30.0,30.0,30.0,0.0
77,Hao,Rao,Hao Rao,19.15352941176471,18.430161764705883,19.952544117647058,1.5223823529411753,0.39966193186709303,17,31.0,31.0,31.0,0.0
45,Zihan,Jin,Zihan Jin,19.142352941176473,18.32588235294118,19.90705882352941,1.5811764705882325,0.40427167284091475,17,32.0,33.0,32.0,-1.0
67,Ruben,Micieli,Ruben Micieli,19.11529411764706,18.312764705882355,19.91764705882353,1.6048823529411749,0.40920159514245275,17,33.0,32.0,34.0,2.0
35,Yubo,Deng,Yubo Deng,19.0925,18.22865625,19.851,1.6223437499999989,0.40860466972215326,16,34.0,34.0,36.0,2.0
59,Zhexiang,Li,Zhexiang Li,19.08235294117647,18.242,19.84705882352941,1.6050588235294079,0.41211152205151014,17,35.0,35.0,35.0,0.0
26,Yanyan,Bao,Yanyan Bao,18.823529411764707,18.176470588235293,19.470588235294116,1.2941176470588225,0.3441943152400959,17,36.0,38.0,37.0,-1.0
43,Xiaoyu,Hu,Xiaoyu Hu,18.812941176470588,18.165794117647057,19.56,1.3942058823529422,0.35729799931262224,17,37.0,36.0,38.0,2.0
20,Jacky,Zhang,Jacky Zhang,18.80235294117647,18.316882352941175,19.317823529411765,1.0009411764705902,0.2692209339562522,17,38.0,40.0,33.0,-7.0
55,Kwanwook,Lee,Kwanwook Lee,18.722352941176467,18.037647058823527,19.47647058823529,1.4388235294117635,0.3754970936244584,17,39.0,37.0,39.0,2.0
63,Philipp,Lynov,Philipp Lynov,18.705882352941178,18.0,19.41176470588235,1.4117647058823515,0.3643777651138206,17,40.0,39.0,40.0,1.0
