Nr,imię,nazwisko,participant_name,original_score,ci_lower,ci_upper,ci_width,std_bootstrap,n_judges,rank,rank_ci_lower,rank_ci_upper,rank_uncertainty
5,Zitong,Wang,Zitong Wang,20.69,19.85,21.5375,1.6875,0.4218146658708656,16,15.0,11.0,17.0,6.0
83,Gabriele,Strata,Gabriele Strata,20.62882352941176,19.805029411764703,21.45261764705882,1.6475882352941156,0.4102948472736501,17,16.0,14.0,18.0,4.0
75,Piotr,Pawlak,Piotr Pawlak,20.585294117647063,19.924441176470587,21.32588235294118,1.4014411764705912,0.35221874001533926,17,17.0,17.0,15.0,-2.0
28,Kai-Min,Chang,Kai-Min Chang,20.515,19.8625,21.1481875,1.285687499999998,0.3202390989167313,16,18.0,18.0,16.0,-2.0
76,Yehuda,Prokopowicz,Yehuda Prokopowicz,20.364705882352936,19.642,21.087352941176473,1.4453529411764734,0.37008887237908655,17,19.0,20.0,19.0,-1.0
12,Miki,Yamagata,Miki Yamagata,20.348235294117643,19.580882352941178,21.112999999999996,1.5321176470588185,0.38558655146758464,17,20.0,19.0,22.0,3.0
41,Eric,Guo,Eric Guo,20.321176470588235,19.625617647058824,21.037720588235295,1.412102941176471,0.3638653755971809,17,21.0,21.0,20.0,-1.0
11,Yifan,Wu,Yifan Wu,20.32058823529412,19.614705882352943,21.023602941176474,1.4088970588235306,0.3615390180645029,17,22.0,22.0,21.0,-1.0
58,Xiaoxuan,Li,Xiaoxuan Li,20.296875,19.530859375,21.015625,1.4847656250000014,0.3845791096156087,16,23.0,23.0,23.0,0.0
78,Anthony,Ratinov,Anthony Ratinov,20.125,19.5,20.8125,1.3125,0.33514637077514353,16,24.0,24.0,24.0,0.0
69,Yumeka,Nakagawa,Yumeka Nakagawa,19.975294117647056,19.21041176470588,20.677735294117646,1.4673235294117646,0.36834938890015034,17,25.0,25.0,26.0,1.0
30,Xuehong,Chen,Xuehong Chen,19.898823529411764,19.23747058823529,20.576470588235292,1.3390000000000022,0.35399495939953257,17,26.0,26.0,25.0,-1.0
25,Jonas,Aumiller,Jonas Aumiller,19.811764705882354,19.16470588235294,20.43058823529412,1.2658823529411798,0.33092899156590017,17,27.0,27.0,27.0,0.0
46,Adam,Kałduński,Adam Kałduński,19.7175,19.053531250000002,20.36625,1.3127187499999984,0.34416559013930703,16,28.0,28.0,28.0,0.0
31,Zixi,Chen,Zixi Chen,19.28941176470588,18.465882352941176,20.101411764705883,1.6355294117647077,0.4151729628308469,17,29.0,29.0,29.0,0.0
68,Nathalia,Milstein,Nathalia Milstein,19.26,18.39529411764706,20.065970588235295,1.6706764705882335,0.41083938368269285,17,30.0,30.0,31.0,1.0
77,Hao,Rao,Hao Rao,19.15352941176471,18.405455882352943,19.90160294117647,1.496147058823528,0.39558366402607,17,31.0,33.0,30.0,-3.0
45,Zihan,Jin,Zihan Jin,19.142352941176473,18.376529411764707,19.95538235294118,1.5788529411764713,0.4103085466474017,17,32.0,31.0,32.0,1.0
67,Ruben,Micieli,Ruben Micieli,19.11529411764706,18.357470588235294,19.939352941176473,1.5818823529411787,0.406243825780497,17,33.0,32.0,33.0,1.0
35,Yubo,Deng,Yubo Deng,19.0925,18.28740625,19.90125,1.613843750000001,0.40426817189946757,16,34.0,34.0,34.0,0.0
59,Zhexiang,Li,Zhexiang Li,19.08235294117647,18.28705882352941,19.804999999999996,1.5179411764705861,0.3982780959950985,17,35.0,35.0,35.0,0.0
26,Yanyan,Bao,Yanyan Bao,18.823529411764707,18.11764705882353,19.529411764705884,1.411764705882355,0.35762468486517185,17,36.0,37.0,37.0,0.0
43,Xiaoyu,Hu,Xiaoyu Hu,18.812941176470588,18.10705882352941,19.570588235294117,1.463529411764707,0.3774440109152328,17,37.0,36.0,38.0,2.0
20,Jacky,Zhang,Jacky Zhang,18.80235294117647,18.28,19.383529411764705,1.103529411764704,0.2813188286338909,17,38.0,40.0,36.0,-4.0
55,Kwanwook,Lee,Kwanwook Lee,18.722352941176467,18.037647058823527,19.417647058823526,1.379999999999999,0.35489721812452396,17,39.0,39.0,39.0,0.0
63,Philipp,Lynov,Philipp Lynov,18.705882352941178,17.941176470588236,19.470588235294116,1.5294117647058805,0.3920126224929137,17,40.0,38.0,40.0,2.0
